vp ses resp RT key stim inf1 inf2
vp01 ses01 s 1.5378 l stim11 1 1
vp01 ses01 d 0.7203 r stim32 3 2
vp01 ses01 s 0.8899 l stim12 1 2
vp01 ses01 d 0.9675 r stim82 8 2
vp01 ses01 d 0.5974 r stim85 8 5
vp01 ses01 s 1.1426 l stim43 4 3
vp01 ses01 d 0.7873 r stim21 2 1
vp01 ses01 d 0.8075 r stim47 4 7
vp01 ses01 d 0.6123 r stim74 7 4
vp01 ses01 d 0.8548 r stim76 7 6
vp01 ses01 d 0.7805 r stim10 1 0
vp01 ses01 s 0.852 l stim11 1 1
vp01 ses01 s 0.9107 l stim44 4 4
vp01 ses01 d 0.8538 r stim41 4 1
vp01 ses01 d 1.3309 r stim03 0 3
vp01 ses01 d 0.7718 r stim64 6 4
vp01 ses01 d 0.6512 r stim10 1 0
vp01 ses01 d 0.734 r stim31 3 1
vp01 ses01 d 0.6503 r stim10 1 0
vp01 ses01 d 0.7462 r stim35 3 5
vp01 ses01 d 0.612 r stim32 3 2
vp01 ses01 d 0.6397 r stim45 4 5
vp01 ses01 d 0.6347 r stim61 6 1
vp01 ses01 d 0.9798 r stim22 2 2
vp01 ses01 d 0.7794 r stim66 6 6
vp01 ses01 d 0.5995 r stim05 0 5
vp01 ses01 d 0.7079 r stim34 3 4
vp01 ses02 s 1.3608 l stim40 4 0
vp01 ses02 d 1.7957 r stim43 4 3
vp01 ses02 s 0.9629 l stim12 1 2
vp01 ses02 s 0.8466 l stim23 2 3
vp01 ses02 d 0.9449 r stim02 0 2
vp01 ses02 d 1.7621 r stim34 3 4
vp01 ses02 d 0.779 r stim63 6 3
vp01 ses02 d 1.0463 r stim67 6 7
vp01 ses02 s 1.226 l stim54 5 4
vp01 ses02 s 1.3293 l stim01 0 1
vp01 ses02 d 1.6289 r stim63 6 3
vp01 ses02 s 1.1628 l stim53 5 3
vp01 ses02 d 0.9616 r stim00 0 0
vp01 ses02 d 0.8961 r stim51 5 1
vp01 ses02 s 0.8963 l stim55 5 5
vp01 ses02 d 1.1765 r stim16 1 6
vp01 ses02 d 1.2126 r stim61 6 1
vp01 ses02 s 1.1612 l stim67 6 7
vp01 ses02 s 0.9791 l stim77 7 7
vp01 ses02 d 0.6799 r stim42 4 2
vp01 ses02 d 0.9464 r stim30 3 0
vp01 ses02 d 0.6944 r stim31 3 1
vp01 ses02 d 1.1459 r stim00 0 0
vp01 ses02 d 1.2127 r stim46 4 6
vp01 ses02 s 0.8129 l stim63 6 3
vp01 ses02 d 0.6949 r stim51 5 1
vp01 ses02 d 0.5453 r stim06 0 6
vp01 ses02 d 1.3293 r stim12 1 2
vp01 ses02 s 1.0963 l stim02 0 2
vp01 ses02 d 0.7117 r stim16 1 6
vp01 ses02 d 0.6111 r stim23 2 3
vp01 ses02 s 1.5956 l stim34 3 4
vp01 ses02 d 1.1288 r stim00 0 0
vp01 ses02 d 0.7446 r stim10 1 0
vp01 ses02 d 0.663 r stim25 2 5
vp01 ses02 d 0.9297 r stim32 3 2
vp01 ses02 s 0.9964 l stim00 0 0
vp01 ses02 s 1.0781 l stim66 6 6
vp01 ses02 d 1.179 r stim55 5 5
vp01 ses02 s 1.0795 l stim44 4 4
vp01 ses02 s 1.2463 l stim54 5 4
vp01 ses02 s 0.9282 l stim00 0 0
vp01 ses02 d 0.6621 r stim47 4 7
vp01 ses02 d 1.1963 r stim87 8 7
vp01 ses02 s 0.9798 l stim55 5 5
vp01 ses02 d 1.161 r stim33 3 3
vp01 ses02 s 0.9796 l stim67 6 7
vp01 ses02 s 1.0962 l stim21 2 1
vp01 ses02 d 0.7129 r stim55 5 5
vp01 ses02 s 1.3447 l stim12 1 2
vp01 ses02 d 0.8127 r stim55 5 5
vp01 ses02 d 0.6962 r stim22 2 2
vp01 ses02 d 0.7132 r stim52 5 2
vp01 ses02 d 1.178 r stim22 2 2
vp01 ses02 d 1.6787 r stim78 7 8
vp01 ses02 d 0.7298 r stim48 4 8
vp01 ses02 s 0.9629 l stim66 6 6
vp01 ses02 s 1.1109 l stim56 5 6
vp01 ses02 d 1.0129 r stim66 6 6
vp01 ses02 d 1.6626 r stim37 3 7
vp01 ses02 s 1.511 l stim66 6 6
vp01 ses02 s 0.9626 l stim44 4 4
vp01 ses02 d 0.7281 r stim51 5 1
vp01 ses02 s 1.0457 l stim13 1 3
vp01 ses02 d 0.8297 r stim84 8 4
vp01 ses02 s 1.2115 l stim33 3 3
vp01 ses02 d 0.8958 r stim04 0 4
vp01 ses02 d 0.7133 r stim42 4 2
vp01 ses02 d 1.0631 r stim04 0 4
vp01 ses02 d 1.6443 r stim46 4 6
vp01 ses02 s 0.6961 l stim22 2 2
vp01 ses02 s 0.8797 l stim86 8 6
vp01 ses02 d 0.7463 r stim64 6 4
vp01 ses02 s 2.1942 l stim45 4 5
vp01 ses02 d 0.7126 r stim67 6 7
vp01 ses02 d 1.0445 r stim66 6 6
vp01 ses02 d 1.0794 r stim88 8 8
vp01 ses02 s 0.7962 l stim44 4 4
vp01 ses02 d 0.7613 r stim36 3 6
vp01 ses02 d 1.2793 r stim32 3 2
vp01 ses02 d 0.913 r stim71 7 1
vp01 ses02 d 1.4126 r stim66 6 6
vp01 ses02 d 0.8282 r stim21 2 1
vp01 ses02 d 1.3792 r stim47 4 7
vp01 ses02 d 0.8795 r stim56 5 6
vp01 ses02 s 1.1795 l stim12 1 2
vp01 ses02 s 0.9446 l stim66 6 6
vp01 ses02 d 0.8124 r stim03 0 3
vp01 ses02 d 0.6962 r stim06 0 6
vp01 ses02 d 0.8963 r stim54 5 4
vp01 ses02 d 0.6446 r stim52 5 2
vp01 ses02 s 0.9796 l stim23 2 3
vp01 ses02 s 1.1796 l stim02 0 2
vp01 ses02 d 0.5629 r stim50 5 0
vp01 ses02 s 1.1463 l stim34 3 4
vp01 ses02 s 0.8282 l stim20 2 0
vp01 ses02 s 0.929 l stim54 5 4
vp01 ses02 d 0.8631 r stim00 0 0
vp01 ses02 d 0.8964 r stim87 8 7
vp01 ses02 d 1.161 r stim43 4 3
vp01 ses02 d 0.8287 r stim87 8 7
vp01 ses02 d 1.1129 r stim31 3 1
vp01 ses02 d 0.8628 r stim54 5 4
vp01 ses02 d 1.2946 r stim14 1 4
vp01 ses02 d 1.3624 r stim35 3 5
vp01 ses02 d 0.7782 r stim85 8 5
vp01 ses02 d 0.7458 r stim77 7 7
vp01 ses02 d 0.7279 r stim55 5 5
vp01 ses02 d 0.8132 r stim55 5 5
vp01 ses02 d 0.8114 r stim37 3 7
vp01 ses02 s 0.7963 l stim23 2 3
vp01 ses02 d 0.8465 r stim68 6 8
vp01 ses02 s 0.813 l stim00 0 0
vp01 ses02 d 0.745 r stim13 1 3
vp01 ses02 d 0.7462 r stim67 6 7
vp01 ses02 s 0.7796 l stim22 2 2
vp01 ses02 d 0.7133 r stim13 1 3
vp01 ses02 d 0.8299 r stim33 3 3
vp01 ses02 s 1.1277 l stim11 1 1
vp01 ses02 d 0.7296 r stim06 0 6
vp01 ses02 d 0.6133 r stim25 2 5
vp01 ses02 d 0.6284 r stim40 4 0
vp01 ses02 d 0.6958 r stim41 4 1
vp01 ses02 s 0.7798 l stim10 1 0
vp01 ses02 d 0.8297 r stim56 5 6
vp01 ses02 s 0.9209 l stim11 1 1
vp01 ses02 d 0.7618 r stim25 2 5
vp01 ses02 s 0.9796 l stim21 2 1
vp01 ses02 d 0.8462 r stim56 5 6
vp01 ses02 d 0.9437 r stim44 4 4
vp01 ses02 s 0.7465 l stim10 1 0
vp01 ses02 s 0.9296 l stim65 6 5
vp01 ses02 s 1.2295 l stim02 0 2
vp01 ses02 d 1.1114 r stim44 4 4
vp01 ses02 d 0.7958 r stim57 5 7
vp01 ses02 d 0.7297 r stim56 5 6
vp01 ses02 d 0.7283 r stim24 2 4
vp01 ses02 s 1.0462 l stim88 8 8
vp01 ses02 s 1.2126 l stim02 0 2
vp01 ses02 d 0.6965 r stim51 5 1
vp01 ses02 d 1.1281 r stim22 2 2
vp01 ses02 s 0.7959 l stim42 4 2
vp01 ses02 d 0.7965 r stim57 5 7
vp01 ses02 s 1.0464 l stim55 5 5
vp01 ses02 d 0.7944 r stim03 0 3
vp01 ses02 s 1.4125 l stim13 1 3
vp01 ses02 s 1.4795 l stim36 3 6
vp01 ses02 s 1.0294 l stim57 5 7
vp01 ses02 s 0.8615 l stim00 0 0
vp01 ses02 d 0.8795 r stim24 2 4
vp01 ses02 d 0.5947 r stim04 0 4
vp01 ses02 d 0.7462 r stim43 4 3
vp01 ses02 d 1.1629 r stim34 3 4
vp01 ses02 d 1.1793 r stim23 2 3
vp01 ses02 d 0.978 r stim88 8 8
vp01 ses02 d 0.6961 r stim61 6 1
vp01 ses02 d 1.0461 r stim20 2 0
vp01 ses02 s 0.7796 l stim03 0 3
vp01 ses02 s 0.8115 l stim66 6 6
vp01 ses02 s 1.1288 l stim87 8 7
vp01 ses02 s 0.8797 l stim22 2 2
vp01 ses02 d 0.9131 r stim00 0 0
vp01 ses02 d 0.911 r stim67 6 7
vp01 ses02 s 0.7959 l stim21 2 1
vp01 ses02 d 0.6798 r stim32 3 2
vp01 ses02 d 0.9447 r stim87 8 7
vp01 ses02 d 1.0128 r stim45 4 5
vp01 ses02 d 0.5795 r stim85 8 5
vp01 ses02 d 0.6963 r stim33 3 3
vp01 ses02 d 0.9632 r stim34 3 4
vp01 ses02 d 1.3439 r stim57 5 7
vp01 ses02 s 1.2457 l stim65 6 5
vp01 ses02 d 0.7299 r stim25 2 5
vp01 ses02 d 0.7299 r stim77 7 7
vp01 ses02 d 0.6448 r stim72 7 2
vp01 ses02 d 1.0461 r stim34 3 4
vp01 ses02 d 0.7466 r stim42 4 2
vp01 ses02 s 0.8962 l stim78 7 8
vp01 ses02 d 0.6784 r stim30 3 0
vp01 ses02 s 1.1461 l stim44 4 4
vp01 ses02 s 1.0464 l stim11 1 1
vp01 ses02 d 0.7616 r stim30 3 0
vp01 ses02 d 0.896 r stim23 2 3
vp01 ses02 s 0.7465 l stim12 1 2
vp01 ses02 s 0.8963 l stim88 8 8
vp01 ses02 d 0.6778 r stim38 3 8
vp01 ses02 d 0.5795 r stim05 0 5
vp01 ses02 d 0.6623 r stim32 3 2
vp01 ses02 s 0.863 l stim42 4 2
vp01 ses02 d 0.6297 r stim50 5 0
vp01 ses02 s 0.9778 l stim21 2 1
vp01 ses02 s 0.8794 l stim67 6 7
vp01 ses02 s 0.9297 l stim56 5 6
vp01 ses02 s 0.9794 l stim11 1 1
vp01 ses02 d 0.6116 r stim62 6 2
vp01 ses02 d 0.613 r stim14 1 4
vp01 ses02 s 0.7947 l stim11 1 1
vp01 ses02 d 0.7297 r stim65 6 5
vp01 ses02 s 0.9797 l stim42 4 2
vp01 ses02 d 0.9795 r stim87 8 7
vp01 ses02 d 1.1448 r stim44 4 4
vp01 ses02 s 0.8459 l stim66 6 6
vp01 ses02 s 0.8462 l stim77 7 7
vp01 ses02 s 0.7965 l stim33 3 3
vp01 ses02 s 0.8116 l stim77 7 7
vp01 ses02 d 0.8126 r stim42 4 2
vp01 ses02 s 0.7633 l stim56 5 6
vp01 ses02 s 0.8131 l stim34 3 4
vp01 ses02 d 1.0113 r stim57 5 7
vp01 ses02 d 1.1627 r stim53 5 3
vp01 ses02 d 0.6116 r stim27 2 7
vp01 ses02 d 0.5961 r stim76 7 6
vp01 ses02 s 0.9463 l stim43 4 3
vp01 ses02 d 0.7465 r stim43 4 3
vp01 ses02 s 0.9446 l stim13 1 3
vp01 ses02 d 0.896 r stim74 7 4
vp01 ses02 d 0.8631 r stim77 7 7
vp01 ses02 d 0.6462 r stim72 7 2
vp01 ses02 d 1.3113 r stim63 6 3
vp01 ses02 d 0.7462 r stim65 6 5
vp01 ses02 s 0.8961 l stim55 5 5
vp01 ses02 d 0.8463 r stim73 7 3
vp01 ses02 d 1.1115 r stim87 8 7
vp01 ses02 s 0.7458 l stim23 2 3
vp01 ses02 d 0.7465 r stim47 4 7
vp01 ses02 d 1.0448 r stim25 2 5
vp01 ses02 d 0.8628 r stim78 7 8
vp01 ses02 s 0.8462 l stim88 8 8
vp01 ses02 d 1.0103 r stim86 8 6
vp01 ses02 s 1.229 l stim11 1 1
vp01 ses02 d 0.9462 r stim73 7 3
vp01 ses02 d 0.7631 r stim15 1 5
vp01 ses02 d 1.1448 r stim75 7 5
vp01 ses02 d 0.8957 r stim55 5 5
vp01 ses02 d 1.846 r stim88 8 8
vp01 ses02 s 1.3296 l stim12 1 2
vp01 ses02 d 0.8438 r stim24 2 4
vp01 ses02 s 0.9793 l stim24 2 4
vp01 ses02 d 1.0796 r stim37 3 7
vp01 ses02 s 0.9462 l stim44 4 4
vp01 ses02 d 1.0612 r stim01 0 1
vp01 ses02 s 1.5292 l stim22 2 2
vp01 ses02 d 0.8944 r stim68 6 8
vp01 ses02 d 0.8792 r stim44 4 4
vp01 ses02 d 1.1297 r stim38 3 8
vp01 ses02 d 0.7131 r stim33 3 3
vp01 ses02 d 0.8445 r stim01 0 1
vp01 ses02 s 0.7461 l stim55 5 5
vp01 ses02 d 0.6798 r stim84 8 4
vp01 ses02 s 1.4292 l stim56 5 6
vp01 ses02 d 0.7116 r stim77 7 7
vp01 ses02 s 1.0293 l stim33 3 3
vp01 ses02 d 0.7795 r stim64 6 4
vp01 ses02 s 1.2458 l stim77 7 7
vp01 ses02 s 1.0112 l stim00 0 0
vp01 ses02 s 1.0461 l stim55 5 5
vp01 ses02 d 0.696 r stim62 6 2
vp01 ses02 s 0.8616 l stim10 1 0
vp01 ses02 d 0.8628 r stim67 6 7
vp01 ses02 d 0.8628 r stim78 7 8
vp01 ses02 s 0.8632 l stim53 5 3
vp01 ses02 s 0.6858 l stim11 1 1
vp01 ses02 d 0.8791 r stim21 2 1
vp01 ses02 s 1.0464 l stim48 4 8
vp01 ses02 s 1.3295 l stim65 6 5
vp01 ses02 s 0.8449 l stim77 7 7
vp01 ses02 s 1.3125 l stim12 1 2
vp01 ses02 d 1.1463 r stim77 7 7
vp01 ses02 d 1.0961 r stim11 1 1
vp01 ses02 d 1.178 r stim11 1 1
vp01 ses02 d 0.7113 r stim54 5 4
vp01 ses02 d 0.6297 r stim33 3 3
vp01 ses02 s 0.863 l stim86 8 6
vp01 ses02 d 0.8794 r stim76 7 6
vp01 ses02 d 0.6631 r stim34 3 4
vp01 ses02 d 0.8115 r stim78 7 8
vp01 ses02 d 0.8625 r stim04 0 4
vp01 ses02 d 0.6298 r stim37 3 7
vp01 ses02 d 0.6464 r stim14 1 4
vp01 ses02 d 1.1293 r stim55 5 5
vp01 ses02 s 0.6448 l stim42 4 2
vp01 ses02 d 0.7462 r stim41 4 1
vp01 ses02 d 0.8628 r stim47 4 7
vp01 ses02 s 0.9297 l stim88 8 8
vp01 ses02 d 0.6619 r stim57 5 7
vp01 ses02 s 1.2278 l stim11 1 1
vp01 ses02 s 0.9462 l stim53 5 3
vp01 ses02 s 1.2115 l stim01 0 1
vp01 ses02 s 0.7626 l stim21 2 1
vp01 ses02 d 0.6132 r stim60 6 0
vp01 ses02 d 0.9825 r stim11 1 1
vp01 ses02 d 1.078 r stim21 2 1
vp01 ses02 d 0.91 r stim33 3 3
vp01 ses02 d 0.7131 r stim85 8 5
vp01 ses02 d 0.8462 r stim48 4 8
vp01 ses02 d 0.6784 r stim48 4 8
vp01 ses02 s 0.8129 l stim33 3 3
vp01 ses02 d 0.7629 r stim43 4 3
vp01 ses02 d 0.6133 r stim21 2 1
vp01 ses02 d 1.1462 r stim01 0 1
vp01 ses02 d 0.5785 r stim85 8 5
vp01 ses02 d 1.0459 r stim45 4 5
vp01 ses02 s 1.2131 l stim75 7 5
vp01 ses02 s 0.8617 l stim86 8 6
vp01 ses02 d 0.7793 r stim12 1 2
vp01 ses02 d 1.8625 r stim46 4 6
vp01 ses02 d 0.795 r stim28 2 8
vp01 ses02 d 1.0126 r stim22 2 2
vp01 ses02 d 1.0798 r stim48 4 8
vp01 ses02 d 0.8632 r stim63 6 3
vp01 ses02 s 1.0947 l stim44 4 4
vp01 ses02 d 0.8454 r stim35 3 5
vp01 ses02 d 0.6956 r stim61 6 1
vp01 ses02 s 1.9958 l stim24 2 4
vp01 ses02 d 0.8618 r stim78 7 8
vp01 ses02 d 0.6462 r stim64 6 4
vp01 ses02 d 1.2125 r stim35 3 5
vp01 ses02 d 1.0695 r stim55 5 5
vp01 ses02 s 1.3126 l stim77 7 7
vp01 ses02 d 0.6962 r stim25 2 5
vp01 ses02 s 0.8283 l stim23 2 3
vp01 ses02 d 0.6962 r stim48 4 8
vp01 ses02 d 0.8793 r stim75 7 5
vp01 ses02 d 1.3629 r stim53 5 3
vp01 ses02 s 1.4778 l stim12 1 2
vp01 ses02 d 2.495 r stim88 8 8
vp01 ses02 d 1.1297 r stim46 4 6
vp01 ses02 d 1.3293 r stim68 6 8
vp01 ses02 d 1.4613 r stim23 2 3
vp01 ses02 s 0.8462 l stim67 6 7
vp01 ses02 d 0.6448 r stim61 6 1
vp01 ses02 s 0.9957 l stim02 0 2
vp01 ses02 s 1.0297 l stim87 8 7
vp01 ses02 s 0.9131 l stim88 8 8
vp01 ses02 s 0.8447 l stim77 7 7
vp01 ses02 d 0.7962 r stim76 7 6
vp01 ses02 d 1.5129 r stim33 3 3
vp01 ses02 d 0.9128 r stim00 0 0
vp01 ses02 d 0.7283 r stim22 2 2
vp01 ses02 d 0.6952 r stim11 1 1
vp01 ses02 d 1.296 r stim55 5 5
vp01 ses02 d 1.0298 r stim15 1 5
vp01 ses02 d 0.7451 r stim38 3 8
vp01 ses02 d 1.8107 r stim88 8 8
vp01 ses02 d 0.8131 r stim77 7 7
vp01 ses02 d 0.7289 r stim40 4 0
vp01 ses02 d 0.9129 r stim55 5 5
vp01 ses02 d 0.9128 r stim45 4 5
vp01 ses02 d 0.6449 r stim31 3 1
vp01 ses02 d 0.7628 r stim21 2 1
vp01 ses02 d 0.7453 r stim65 6 5
vp01 ses02 d 0.8298 r stim24 2 4
vp01 ses02 d 0.7465 r stim47 4 7
vp01 ses02 d 1.1611 r stim11 1 1
vp01 ses02 d 0.6461 r stim64 6 4
vp01 ses02 d 1.1961 r stim21 2 1
vp01 ses02 s 1.2792 l stim22 2 2
vp01 ses02 d 0.7282 r stim24 2 4
vp01 ses02 s 1.2625 l stim88 8 8
vp01 ses02 d 1.1294 r stim33 3 3
vp01 ses02 s 1.3112 l stim20 2 0
vp01 ses02 d 0.6463 r stim52 5 2
vp01 ses02 d 0.73 r stim66 6 6
vp01 ses02 d 0.6948 r stim32 3 2
vp01 ses02 d 1.1125 r stim23 2 3
vp01 ses02 d 0.6466 r stim00 0 0
vp01 ses02 s 1.1961 l stim12 1 2
vp01 ses02 d 1.2947 r stim66 6 6
vp01 ses02 d 0.8128 r stim57 5 7
vp01 ses02 s 1.3626 l stim43 4 3
vp01 ses02 s 0.8631 l stim77 7 7
vp01 ses02 s 0.9281 l stim33 3 3
vp01 ses02 d 0.9957 r stim14 1 4
vp01 ses02 d 0.58 r stim51 5 1
vp01 ses02 s 1.063 l stim77 7 7
vp01 ses02 s 0.8934 l stim31 3 1
vp01 ses02 s 0.9962 l stim22 2 2
vp01 ses02 d 0.5133 r stim30 3 0
vp01 ses02 d 0.6279 r stim36 3 6
vp01 ses02 d 0.7794 r stim46 4 6
vp01 ses02 s 0.963 l stim88 8 8
vp01 ses02 s 1.2792 l stim21 2 1
vp01 ses02 d 1.5938 r stim22 2 2
vp01 ses02 s 0.8624 l stim54 5 4
vp01 ses02 d 0.6797 r stim43 4 3
vp01 ses02 d 0.8631 r stim38 3 8
vp01 ses02 s 0.8112 l stim12 1 2
vp01 ses02 d 0.7626 r stim32 3 2
vp01 ses02 d 0.8463 r stim66 6 6
vp01 ses02 s 1.2625 l stim22 2 2
vp01 ses02 d 1.1279 r stim33 3 3
vp01 ses02 d 0.9793 r stim00 0 0
vp01 ses02 d 1.0115 r stim45 4 5
vp01 ses02 s 0.8099 l stim33 3 3
vp01 ses02 d 0.6631 r stim37 3 7
vp01 ses02 d 0.6965 r stim57 5 7
vp01 ses02 d 0.7936 r stim73 7 3
vp01 ses02 s 1.1294 l stim88 8 8
vp01 ses02 d 0.8797 r stim44 4 4
vp01 ses02 d 0.8296 r stim52 5 2
vp01 ses02 d 1.1947 r stim76 7 6
vp01 ses02 s 0.996 l stim44 4 4
vp01 ses02 d 1.5791 r stim44 4 4
vp01 ses02 s 1.163 l stim11 1 1
vp01 ses02 d 1.1777 r stim55 5 5
vp01 ses02 s 0.8108 l stim41 4 1
vp01 ses02 d 0.7296 r stim66 6 6
vp01 ses02 d 1.213 r stim53 5 3
vp01 ses02 d 0.6298 r stim11 1 1
vp01 ses02 d 0.9117 r stim88 8 8
vp01 ses02 d 1.0795 r stim74 7 4
vp01 ses02 d 1.2129 r stim44 4 4
vp01 ses02 s 0.7467 l stim14 1 4
vp01 ses02 d 0.7784 r stim25 2 5
vp01 ses02 d 0.7293 r stim65 6 5
vp01 ses02 d 0.7634 r stim44 4 4
vp01 ses02 d 1.4795 r stim67 6 7
vp01 ses02 s 1.0278 l stim85 8 5
vp01 ses02 d 1.1121 r stim35 3 5
vp01 ses02 s 1.2797 l stim77 7 7
vp01 ses02 d 0.7782 r stim33 3 3
vp01 ses02 d 0.7295 r stim71 7 1
vp01 ses02 s 1.2795 l stim10 1 0
vp01 ses02 d 0.8948 r stim68 6 8
vp01 ses02 d 0.8459 r stim77 7 7
vp01 ses02 s 1.1297 l stim66 6 6
vp01 ses02 d 0.8464 r stim47 4 7
vp01 ses02 s 1.1264 l stim11 1 1
vp01 ses02 d 1.1957 r stim88 8 8
vp01 ses02 s 0.7465 l stim41 4 1
vp01 ses02 d 1.2285 r stim86 8 6
vp01 ses02 s 0.8115 l stim12 1 2
vp01 ses02 s 0.9628 l stim11 1 1
vp01 ses02 d 1.2126 r stim33 3 3
vp01 ses02 d 1.2461 r stim30 3 0
vp01 ses02 d 0.6112 r stim55 5 5
vp01 ses02 d 0.6625 r stim62 6 2
vp01 ses02 d 0.6965 r stim88 8 8
vp01 ses02 d 1.0461 r stim76 7 6
vp01 ses02 d 0.8631 r stim63 6 3
vp01 ses02 s 0.9115 l stim87 8 7
vp01 ses02 d 0.7621 r stim63 6 3
vp01 ses02 d 0.6633 r stim00 0 0
vp01 ses02 s 0.9964 l stim32 3 2
vp01 ses02 d 0.6947 r stim48 4 8
vp01 ses02 d 0.9295 r stim30 3 0
vp01 ses02 d 1.4794 r stim48 4 8
vp01 ses02 d 0.7796 r stim31 3 1
vp01 ses02 d 0.6616 r stim20 2 0
vp01 ses02 d 0.7296 r stim48 4 8
vp01 ses02 d 0.5298 r stim86 8 6
vp01 ses02 d 0.545 r stim05 0 5
vp01 ses02 d 0.7461 r stim55 5 5
vp01 ses02 d 0.8463 r stim75 7 5
vp01 ses02 s 1.4292 l stim44 4 4
vp01 ses02 d 0.7615 r stim44 4 4
vp01 ses02 s 1.0287 l stim33 3 3
vp01 ses02 d 0.7795 r stim26 2 6
vp01 ses02 d 1.0463 r stim45 4 5
vp01 ses02 d 0.7115 r stim27 2 7
vp01 ses02 d 0.7959 r stim32 3 2
vp01 ses02 d 0.7964 r stim32 3 2
vp01 ses02 d 0.6964 r stim31 3 1
vp01 ses02 d 0.7128 r stim66 6 6
vp01 ses02 d 0.8615 r stim85 8 5
vp01 ses02 s 1.096 l stim22 2 2
vp01 ses02 d 1.013 r stim41 4 1
vp01 ses02 d 0.7448 r stim14 1 4
vp01 ses02 d 0.7628 r stim77 7 7
vp01 ses02 d 0.9631 r stim55 5 5
vp01 ses02 d 0.9295 r stim31 3 1
vp01 ses02 d 0.745 r stim25 2 5
vp01 ses02 d 0.7962 r stim56 5 6
vp01 ses02 d 0.8626 r stim34 3 4
vp01 ses02 s 1.3961 l stim46 4 6
vp01 ses02 d 1.0939 r stim88 8 8
vp01 ses02 d 1.279 r stim11 1 1
vp01 ses02 d 0.9798 r stim86 8 6
vp01 ses02 d 0.6633 r stim51 5 1
vp01 ses02 s 2.1108 l stim87 8 7
vp01 ses02 d 0.728 r stim22 2 2
vp01 ses02 d 0.7629 r stim32 3 2
vp01 ses02 d 0.5632 r stim17 1 7
vp01 ses02 d 0.8961 r stim57 5 7
vp01 ses02 d 0.6798 r stim00 0 0
vp01 ses02 d 0.5782 r stim33 3 3
vp01 ses02 d 1.0621 r stim20 2 0
vp01 ses02 d 0.6299 r stim42 4 2
vp01 ses02 d 0.6798 r stim11 1 1
vp01 ses02 d 0.7628 r stim21 2 1
vp01 ses02 d 0.6771 r stim54 5 4
vp01 ses02 d 0.6628 r stim83 8 3
vp01 ses02 d 1.1126 r stim11 1 1
vp01 ses02 d 0.6298 r stim64 6 4
vp01 ses02 s 1.2295 l stim56 5 6
vp01 ses02 d 0.9116 r stim52 5 2
vp01 ses02 d 0.6793 r stim57 5 7
vp01 ses02 d 0.5793 r stim04 0 4
vp01 ses02 d 0.695 r stim23 2 3
vp01 ses02 d 0.6792 r stim77 7 7
vp01 ses02 d 0.8118 r stim64 6 4
vp01 ses02 d 1.9919 r stim32 3 2
vp01 ses02 d 0.6448 r stim05 0 5
vp01 ses02 d 0.8129 r stim77 7 7
vp01 ses02 d 0.7965 r stim00 0 0
vp01 ses02 s 1.2627 l stim33 3 3
vp01 ses02 d 0.8608 r stim66 6 6
vp01 ses02 s 1.1294 l stim22 2 2
vp01 ses02 d 1.6625 r stim00 0 0
vp01 ses02 d 1.4291 r stim78 7 8
vp01 ses02 d 0.7079 r stim77 7 7
vp01 ses02 d 1.0302 r stim54 5 4
vp01 ses02 d 0.8919 r stim33 3 3
vp01 ses02 d 2.1287 r stim64 6 4
vp01 ses02 s 1.0113 l stim88 8 8
vp01 ses02 d 0.8791 r stim68 6 8
vp01 ses02 s 2.1958 l stim67 6 7
vp01 ses02 d 1.0961 r stim55 5 5
vp01 ses02 d 1.0103 r stim56 5 6
vp01 ses02 d 0.7462 r stim55 5 5
vp01 ses02 s 1.246 l stim46 4 6
vp01 ses02 d 1.3129 r stim04 0 4
vp01 ses02 d 0.8782 r stim00 0 0
vp01 ses02 d 1.0124 r stim87 8 7
vp01 ses02 s 0.863 l stim33 3 3
vp01 ses02 d 0.7108 r stim42 4 2
vp01 ses02 d 0.5797 r stim38 3 8
vp01 ses02 d 1.0131 r stim76 7 6
vp01 ses02 d 1.0794 r stim68 6 8
vp01 ses02 d 0.795 r stim76 7 6
vp01 ses02 s 1.3789 l stim34 3 4
vp01 ses02 d 1.1628 r stim00 0 0
vp01 ses02 d 0.8131 r stim32 3 2
vp01 ses02 d 0.7282 r stim11 1 1
vp01 ses02 d 1.3453 r stim68 6 8
vp01 ses02 d 1.1464 r stim02 0 2
vp01 ses02 s 1.2462 l stim42 4 2
vp01 ses02 s 1.0444 l stim45 4 5
vp01 ses02 d 0.8962 r stim75 7 5
vp01 ses02 d 0.8797 r stim86 8 6
vp01 ses02 d 1.0581 r stim87 8 7
vp01 ses02 d 1.1128 r stim64 6 4
vp01 ses02 s 2.129 l stim23 2 3
vp01 ses02 s 1.9289 l stim86 8 6
vp01 ses02 d 0.8115 r stim63 6 3
vp01 ses02 d 1.0794 r stim56 5 6
vp01 ses02 s 1.1619 l stim78 7 8
vp01 ses02 d 1.1628 r stim38 3 8
vp01 ses02 d 1.461 r stim27 2 7
vp01 ses02 d 13.1226 r stim10 1 0
vp01 ses02 d 1.8577 r stim78 7 8
vp01 ses02 s 0.8294 l stim22 2 2
vp01 ses02 d 1.3128 r stim10 1 0
vp01 ses02 d 1.5291 r stim11 1 1
vp01 ses02 d 0.9112 r stim78 7 8
vp01 ses02 s 1.1444 l stim87 8 7
vp01 ses02 d 0.5963 r stim40 4 0
